Run [t/all]:
RUN_LOG exists, delete? [y/other]
mkdir: cannot create directory ‘tmp’: File exists
Sat, 22 Jul 2017 21:49:23 +0800 RUN TIME 1
rm: cannot remove ‘TRAIN_SUCCEED’: No such file or directory
rm: cannot remove ‘EVAL_SUCCEED’: No such file or directory
Sat, 22 Jul 2017 21:49:24 +0800 Start train...
TRAIN_PID:14146
Sat, 22 Jul 2017 21:49:24 +0800 Start eval...
EVAL_PID:14151
Sat, 22 Jul 2017 21:49:24 +0800 waiting train & eval: 14146, 14151
whether to open up a new training:(y/n)please choose times to train:whether to train all historical data:(y/n)the evaluate data has already exists!
whether to delete the old evaluate directory:(y/n)please choose times to eval:time 1: 12263
generating train data...
training...
2017-07-22 21:50:05.852998: step=10(10/1), loss=1.3578, acc=0.5469; 0.141 sec/batch)
2017-07-22 21:53:28.814086: step=910(142/5), loss=0.1501, acc=0.9531; 0.195 sec/batch)
2017-07-22 21:53:31.008698: step=920(152/5), loss=0.1631, acc=0.9688; 0.254 sec/batch)
2017-07-22 21:53:33.736456: step=930(162/5), loss=0.1548, acc=0.9531; 0.284 sec/batch)
2017-07-22 21:53:36.035304: step=940(172/5), loss=0.1842, acc=0.9531; 0.184 sec/batch)
2017-07-22 21:53:38.107594: step=950(182/5), loss=0.2064, acc=0.9531; 0.164 sec/batch)
2017-07-22 21:53:39.966824: step=960(0/6), loss=0.1487, acc=0.9531; 0.134 sec/batch)
2017-07-22 21:53:44.709195: step=970(10/6), loss=0.4057, acc=0.8750; 0.218 sec/batch)
2017-07-22 21:53:46.685192: step=980(20/6), loss=0.2245, acc=0.9219; 0.211 sec/batch)
2017-07-22 21:53:48.665386: step=990(30/6), loss=0.2959, acc=0.9375; 0.187 sec/batch)
2017-07-22 21:53:50.487532: step=1000(40/6), loss=0.1835, acc=0.9219; 0.136 sec/batch)
2017-07-22 21:53:51.865467: step=1010(50/6), loss=0.1043, acc=0.9844; 0.135 sec/batch)
2017-07-22 21:53:53.223350: step=1020(60/6), loss=0.1690, acc=0.9531; 0.139 sec/batch)
2017-07-22 21:53:57.451327: step=1030(70/6), loss=0.1882, acc=0.9219; 0.310 sec/batch)
2017-07-22 21:54:00.039828: step=1040(80/6), loss=0.2187, acc=0.9219; 0.272 sec/batch)
2017-07-22 21:54:02.746007: step=1050(90/6), loss=0.1827, acc=0.9688; 0.275 sec/batch)
2017-07-22 21:54:05.450996: step=1060(100/6), loss=0.2689, acc=0.9219; 0.290 sec/batch)
2017-07-22 21:54:07.197443: step=1070(110/6), loss=0.1678, acc=0.9531; 0.139 sec/batch)
2017-07-22 21:54:08.576315: step=1080(120/6), loss=0.2603, acc=0.9375; 0.141 sec/batch)
2017-07-22 21:54:12.720914: step=1090(130/6), loss=0.3208, acc=0.9219; 0.221 sec/batch)
2017-07-22 21:54:14.750479: step=1100(140/6), loss=0.3521, acc=0.9062; 0.202 sec/batch)
2017-07-22 21:54:16.712646: step=1110(150/6), loss=0.2111, acc=0.9219; 0.203 sec/batch)
2017-07-22 21:54:18.855015: step=1120(160/6), loss=0.0969, acc=0.9844; 0.205 sec/batch)
2017-07-22 21:54:20.437507: step=1130(170/6), loss=0.1577, acc=0.9375; 0.147 sec/batch)
2017-07-22 21:54:21.823710: step=1140(180/6), loss=0.3175, acc=0.9062; 0.131 sec/batch)
2017-07-22 21:54:22.693739: step=1150(190/6), loss=0.1939, acc=0.9531; 0.087 sec/batch)
2017-07-22 21:54:27.906032: step=1160(8/7), loss=0.2970, acc=0.9219; 0.264 sec/batch)
2017-07-22 21:54:30.599519: step=1170(18/7), loss=0.5737, acc=0.8594; 0.273 sec/batch)
2017-07-22 21:54:33.297575: step=1180(28/7), loss=0.2599, acc=0.9219; 0.274 sec/batch)
2017-07-22 21:54:35.557067: step=1190(38/7), loss=0.3055, acc=0.9062; 0.232 sec/batch)
2017-07-22 21:54:36.972533: step=1200(48/7), loss=0.2027, acc=0.9062; 0.147 sec/batch)
2017-07-22 21:54:38.382796: step=1210(58/7), loss=0.1789, acc=0.9219; 0.146 sec/batch)
2017-07-22 21:54:42.790178: step=1220(68/7), loss=0.2105, acc=0.9375; 0.185 sec/batch)
2017-07-22 21:54:44.709391: step=1230(78/7), loss=0.2472, acc=0.9219; 0.139 sec/batch)
2017-07-22 21:54:46.881972: step=1240(88/7), loss=0.1773, acc=0.9375; 0.222 sec/batch)
2017-07-22 21:54:48.889989: step=1250(98/7), loss=0.2792, acc=0.9219; 0.211 sec/batch)
2017-07-22 21:54:50.015279: step=1260(108/7), loss=0.2138, acc=0.9375; 0.087 sec/batch)
2017-07-22 21:54:51.404556: step=1270(118/7), loss=0.2955, acc=0.9062; 0.117 sec/batch)
2017-07-22 21:54:53.196708: step=1280(128/7), loss=0.2822, acc=0.9219; 0.189 sec/batch)
2017-07-22 21:54:59.189211: step=1290(138/7), loss=0.1557, acc=0.9375; 0.240 sec/batch)
2017-07-22 21:55:01.452184: step=1300(148/7), loss=0.1991, acc=0.9375; 0.202 sec/batch)
2017-07-22 21:55:03.429853: step=1310(158/7), loss=0.2833, acc=0.9375; 0.224 sec/batch)
2017-07-22 21:55:05.376157: step=1320(168/7), loss=0.1542, acc=0.9375; 0.141 sec/batch)
2017-07-22 21:55:06.796326: step=1330(178/7), loss=0.2009, acc=0.9375; 0.142 sec/batch)
2017-07-22 21:55:08.183670: step=1340(188/7), loss=0.3112, acc=0.9062; 0.133 sec/batch)
2017-07-22 21:55:12.618395: step=1350(6/8), loss=0.0580, acc=1.0000; 0.186 sec/batch)
2017-07-22 21:55:14.697844: step=1360(16/8), loss=0.1543, acc=0.9375; 0.167 sec/batch)
2017-07-22 21:55:16.431444: step=1370(26/8), loss=0.0804, acc=0.9688; 0.125 sec/batch)
2017-07-22 21:55:18.310147: step=1380(36/8), loss=0.2049, acc=0.9375; 0.162 sec/batch)
2017-07-22 21:55:20.194852: step=1390(46/8), loss=0.2003, acc=0.9375; 0.205 sec/batch)
2017-07-22 21:55:22.228194: step=1400(56/8), loss=0.2543, acc=0.9375; 0.172 sec/batch)
2017-07-22 21:55:27.566436: step=1410(66/8), loss=0.0998, acc=0.9844; 0.223 sec/batch)
2017-07-22 21:55:29.651626: step=1420(76/8), loss=0.1690, acc=0.9531; 0.191 sec/batch)
2017-07-22 21:55:31.662085: step=1430(86/8), loss=0.1775, acc=0.9531; 0.239 sec/batch)
2017-07-22 21:55:33.730344: step=1440(96/8), loss=0.0834, acc=0.9844; 0.215 sec/batch)
2017-07-22 21:55:35.381595: step=1450(106/8), loss=0.1002, acc=0.9844; 0.130 sec/batch)
2017-07-22 21:55:36.740201: step=1460(116/8), loss=0.1464, acc=0.9688; 0.133 sec/batch)
2017-07-22 21:55:38.118545: step=1470(126/8), loss=0.1913, acc=0.9688; 0.141 sec/batch)
2017-07-22 21:55:42.299444: step=1480(136/8), loss=0.2694, acc=0.9062; 0.125 sec/batch)
2017-07-22 21:55:44.139883: step=1490(146/8), loss=0.2905, acc=0.9062; 0.191 sec/batch)
2017-07-22 21:55:46.541972: step=1500(156/8), loss=0.2359, acc=0.9375; 0.266 sec/batch)
2017-07-22 21:55:49.242839: step=1510(166/8), loss=0.3102, acc=0.9375; 0.260 sec/batch)
2017-07-22 21:55:51.294184: step=1520(176/8), loss=0.2370, acc=0.9375; 0.239 sec/batch)
2017-07-22 21:55:53.318098: step=1530(186/8), loss=0.2125, acc=0.9219; 0.189 sec/batch)
2017-07-22 21:55:57.730222: step=1540(4/9), loss=0.1689, acc=0.9531; 0.200 sec/batch)
2017-07-22 21:55:59.795842: step=1550(14/9), loss=0.0805, acc=0.9844; 0.211 sec/batch)
2017-07-22 21:56:01.884258: step=1560(24/9), loss=0.1716, acc=0.9531; 0.212 sec/batch)
2017-07-22 21:56:04.076510: step=1570(34/9), loss=0.1997, acc=0.9219; 0.256 sec/batch)
2017-07-22 21:56:05.506980: step=1580(44/9), loss=0.1705, acc=0.9688; 0.124 sec/batch)
2017-07-22 21:56:06.935825: step=1590(54/9), loss=0.1077, acc=0.9688; 0.166 sec/batch)
2017-07-22 21:56:08.340623: step=1600(64/9), loss=0.2969, acc=0.8750; 0.140 sec/batch)
2017-07-22 21:56:12.918146: step=1610(74/9), loss=0.2276, acc=0.9375; 0.322 sec/batch)
2017-07-22 21:56:15.617448: step=1620(84/9), loss=0.1223, acc=0.9531; 0.323 sec/batch)
2017-07-22 21:56:18.457393: step=1630(94/9), loss=0.0998, acc=0.9688; 0.264 sec/batch)
2017-07-22 21:56:21.008571: step=1640(104/9), loss=0.2668, acc=0.9531; 0.194 sec/batch)
2017-07-22 21:56:22.701035: step=1650(114/9), loss=0.1567, acc=0.9219; 0.157 sec/batch)
2017-07-22 21:56:24.117897: step=1660(124/9), loss=0.0712, acc=1.0000; 0.125 sec/batch)
2017-07-22 21:56:28.636270: step=1670(134/9), loss=0.2793, acc=0.9062; 0.184 sec/batch)
2017-07-22 21:56:30.656933: step=1680(144/9), loss=0.2596, acc=0.9375; 0.203 sec/batch)
2017-07-22 21:56:32.746732: step=1690(154/9), loss=0.2132, acc=0.9219; 0.220 sec/batch)
2017-07-22 21:56:34.664421: step=1700(164/9), loss=0.2123, acc=0.9375; 0.141 sec/batch)
2017-07-22 21:56:36.063681: step=1710(174/9), loss=0.2443, acc=0.9219; 0.139 sec/batch)
2017-07-22 21:56:37.164420: step=1720(184/9), loss=0.1859, acc=0.9531; 0.080 sec/batch)
2017-07-22 21:56:41.915694: step=1730(2/10), loss=0.2534, acc=0.9375; 0.235 sec/batch)
2017-07-22 21:56:44.588393: step=1740(12/10), loss=0.0942, acc=0.9688; 0.199 sec/batch)
2017-07-22 21:56:47.406356: step=1750(22/10), loss=0.1956, acc=0.9375; 0.253 sec/batch)
2017-07-22 21:56:49.677569: step=1760(32/10), loss=0.2586, acc=0.9062; 0.219 sec/batch)
2017-07-22 21:56:51.503277: step=1770(42/10), loss=0.2212, acc=0.9688; 0.151 sec/batch)
2017-07-22 21:56:52.977044: step=1780(52/10), loss=0.2527, acc=0.8906; 0.140 sec/batch)
2017-07-22 21:56:54.328869: step=1790(62/10), loss=0.2588, acc=0.9375; 0.137 sec/batch)
2017-07-22 21:56:58.776338: step=1800(72/10), loss=0.1397, acc=0.9531; 0.218 sec/batch)
2017-07-22 21:57:00.912400: step=1810(82/10), loss=0.3862, acc=0.8906; 0.178 sec/batch)
2017-07-22 21:57:02.980842: step=1820(92/10), loss=0.1147, acc=0.9531; 0.167 sec/batch)
2017-07-22 21:57:04.565724: step=1830(102/10), loss=0.0934, acc=0.9844; 0.087 sec/batch)
2017-07-22 21:57:05.944533: step=1840(112/10), loss=0.1258, acc=0.9688; 0.170 sec/batch)
2017-07-22 21:57:07.667034: step=1850(122/10), loss=0.1862, acc=0.9688; 0.232 sec/batch)
2017-07-22 21:57:13.636723: step=1860(132/10), loss=0.2652, acc=0.9531; 0.328 sec/batch)
2017-07-22 21:57:15.934409: step=1870(142/10), loss=0.2299, acc=0.9219; 0.203 sec/batch)
2017-07-22 21:57:17.921179: step=1880(152/10), loss=0.1318, acc=0.9688; 0.204 sec/batch)
2017-07-22 21:57:19.942119: step=1890(162/10), loss=0.0758, acc=1.0000; 0.180 sec/batch)
2017-07-22 21:57:21.493178: step=1900(172/10), loss=0.1725, acc=0.9375; 0.147 sec/batch)
2017-07-22 21:57:22.907063: step=1910(182/10), loss=0.0696, acc=0.9844; 0.127 sec/batch)
2017-07-22 21:57:24.328643: step=1920(0/11), loss=0.1916, acc=0.9375; 0.114 sec/batch)
2017-07-22 21:57:29.146092: step=1930(10/11), loss=0.1199, acc=0.9844; 0.172 sec/batch)
2017-07-22 21:57:30.910605: step=1940(20/11), loss=0.0646, acc=0.9844; 0.164 sec/batch)
2017-07-22 21:57:32.919363: step=1950(30/11), loss=0.1387, acc=0.9375; 0.216 sec/batch)
2017-07-22 21:57:35.197107: step=1960(40/11), loss=0.1238, acc=0.9688; 0.199 sec/batch)
2017-07-22 21:57:37.238350: step=1970(50/11), loss=0.1214, acc=0.9688; 0.180 sec/batch)
2017-07-22 21:57:39.253300: step=1980(60/11), loss=0.1865, acc=0.9688; 0.204 sec/batch)
2017-07-22 21:57:44.093313: step=1990(70/11), loss=0.1568, acc=0.9375; 0.197 sec/batch)
2017-07-22 21:57:46.197613: step=2000(80/11), loss=0.1459, acc=0.9531; 0.174 sec/batch)
2017-07-22 21:57:48.289450: step=2010(90/11), loss=0.2038, acc=0.9219; 0.226 sec/batch)
2017-07-22 21:57:50.279257: step=2020(100/11), loss=0.1417, acc=0.9375; 0.132 sec/batch)
2017-07-22 21:57:51.674409: step=2030(110/11), loss=0.1778, acc=0.9375; 0.121 sec/batch)
2017-07-22 21:57:53.034583: step=2040(120/11), loss=0.1550, acc=0.9688; 0.146 sec/batch)
2017-07-22 21:57:56.908525: step=2050(130/11), loss=0.1787, acc=0.9375; 0.172 sec/batch)
2017-07-22 21:57:58.679215: step=2060(140/11), loss=0.1652, acc=0.9531; 0.231 sec/batch)
2017-07-22 21:58:01.292065: step=2070(150/11), loss=0.3052, acc=0.9062; 0.284 sec/batch)
2017-07-22 21:58:04.187529: step=2080(160/11), loss=0.2595, acc=0.9375; 0.300 sec/batch)
2017-07-22 21:58:06.599136: step=2090(170/11), loss=0.1148, acc=0.9531; 0.210 sec/batch)
2017-07-22 21:58:08.638488: step=2100(180/11), loss=0.3057, acc=0.9219; 0.186 sec/batch)
2017-07-22 21:58:10.176645: step=2110(190/11), loss=0.5090, acc=0.8594; 0.151 sec/batch)
2017-07-22 21:58:14.826567: step=2120(8/12), loss=0.0746, acc=0.9844; 0.191 sec/batch)
2017-07-22 21:58:16.885961: step=2130(18/12), loss=0.1435, acc=0.9531; 0.218 sec/batch)
2017-07-22 21:58:18.958559: step=2140(28/12), loss=0.1292, acc=0.9688; 0.225 sec/batch)
2017-07-22 21:58:20.843419: step=2150(38/12), loss=0.1327, acc=0.9531; 0.135 sec/batch)
2017-07-22 21:58:22.248055: step=2160(48/12), loss=0.0523, acc=1.0000; 0.142 sec/batch)
2017-07-22 21:58:23.699493: step=2170(58/12), loss=0.1065, acc=0.9688; 0.140 sec/batch)
2017-07-22 21:58:28.107184: step=2180(68/12), loss=0.2015, acc=0.9219; 0.226 sec/batch)
2017-07-22 21:58:30.857241: step=2190(78/12), loss=0.2357, acc=0.9375; 0.263 sec/batch)
2017-07-22 21:58:33.654622: step=2200(88/12), loss=0.0702, acc=0.9844; 0.271 sec/batch)
2017-07-22 21:58:36.324144: step=2210(98/12), loss=0.2220, acc=0.9219; 0.271 sec/batch)
2017-07-22 21:58:37.955759: step=2220(108/12), loss=0.1084, acc=0.9531; 0.139 sec/batch)
2017-07-22 21:58:39.431558: step=2230(118/12), loss=0.1568, acc=0.9375; 0.137 sec/batch)
2017-07-22 21:58:40.872397: step=2240(128/12), loss=0.1302, acc=0.9688; 0.145 sec/batch)
2017-07-22 21:58:45.604579: step=2250(138/12), loss=0.1643, acc=0.9531; 0.180 sec/batch)
2017-07-22 21:58:47.764886: step=2260(148/12), loss=0.0847, acc=0.9531; 0.223 sec/batch)
2017-07-22 21:58:49.814630: step=2270(158/12), loss=0.2575, acc=0.9219; 0.244 sec/batch)
2017-07-22 21:58:51.626956: step=2280(168/12), loss=0.2221, acc=0.9844; 0.098 sec/batch)
2017-07-22 21:58:52.541990: step=2290(178/12), loss=0.1665, acc=0.9688; 0.092 sec/batch)
2017-07-22 21:58:53.866869: step=2300(188/12), loss=0.0765, acc=0.9844; 0.142 sec/batch)
2017-07-22 21:58:59.390335: step=2310(6/13), loss=0.0682, acc=0.9844; 0.238 sec/batch)
2017-07-22 21:59:02.236507: step=2320(16/13), loss=0.1502, acc=0.9531; 0.235 sec/batch)
2017-07-22 21:59:04.536389: step=2330(26/13), loss=0.1867, acc=0.9219; 0.217 sec/batch)
2017-07-22 21:59:06.651253: step=2340(36/13), loss=0.1020, acc=0.9688; 0.230 sec/batch)
2017-07-22 21:59:08.172153: step=2350(46/13), loss=0.2083, acc=0.9375; 0.136 sec/batch)
2017-07-22 21:59:09.585970: step=2360(56/13), loss=0.2183, acc=0.9062; 0.136 sec/batch)
2017-07-22 21:59:13.875890: step=2370(66/13), loss=0.0676, acc=0.9688; 0.187 sec/batch)
2017-07-22 21:59:15.947998: step=2380(76/13), loss=0.1499, acc=0.9688; 0.176 sec/batch)
2017-07-22 21:59:18.021529: step=2390(86/13), loss=0.0756, acc=0.9844; 0.206 sec/batch)
2017-07-22 21:59:19.631331: step=2400(96/13), loss=0.1388, acc=0.9375; 0.123 sec/batch)
2017-07-22 21:59:21.373815: step=2410(106/13), loss=0.1396, acc=0.9688; 0.168 sec/batch)
2017-07-22 21:59:23.281263: step=2420(116/13), loss=0.3083, acc=0.9375; 0.197 sec/batch)
2017-07-22 21:59:25.308202: step=2430(126/13), loss=0.1742, acc=0.9219; 0.207 sec/batch)
2017-07-22 21:59:30.912904: step=2440(136/13), loss=0.1643, acc=0.9219; 0.229 sec/batch)
2017-07-22 21:59:32.893695: step=2450(146/13), loss=0.0777, acc=0.9844; 0.206 sec/batch)
2017-07-22 21:59:34.965811: step=2460(156/13), loss=0.2241, acc=0.9219; 0.233 sec/batch)
2017-07-22 21:59:36.839793: step=2470(166/13), loss=0.3248, acc=0.8906; 0.139 sec/batch)
2017-07-22 21:59:38.247969: step=2480(176/13), loss=0.1342, acc=0.9531; 0.134 sec/batch)
2017-07-22 21:59:39.687738: step=2490(186/13), loss=0.0517, acc=1.0000; 0.173 sec/batch)
2017-07-22 21:59:43.969251: step=2500(4/14), loss=0.2298, acc=0.8906; 0.190 sec/batch)
2017-07-22 21:59:45.636153: step=2510(14/14), loss=0.1390, acc=0.9375; 0.178 sec/batch)
