Run [t/all]:
Fri, 21 Jul 2017 20:47:41 +0800 RUN TIME 1
Fri, 21 Jul 2017 20:47:41 +0800 Start train...
TRAIN_PID:27274
Fri, 21 Jul 2017 20:47:41 +0800 Start eval...
EVAL_PID:27279
Fri, 21 Jul 2017 20:47:41 +0800 waiting train & eval: 27274, 27279
the evaluate data has already exists!
whether to delete the old evaluate directory:(y/n)please choose times to eval:whether to open up a new training:(y/n)please choose times to train:whether to train all historical data:(y/n)time 1: 12263
generating train data...
training...
2017-07-21 20:48:02.831272: step=10(10/1), loss=3.4898, acc=0.5469; 0.053 sec/batch)
2017-07-21 20:48:17.149102: step=160(160/1), loss=0.4415, acc=0.9219; 0.074 sec/batch)
2017-07-21 20:48:18.320719: step=170(170/1), loss=0.7550, acc=0.8750; 0.125 sec/batch)
2017-07-21 20:48:19.415539: step=180(180/1), loss=0.3719, acc=0.9531; 0.101 sec/batch)
2017-07-21 20:48:20.410525: step=190(190/1), loss=0.2021, acc=0.9531; 0.052 sec/batch)
2017-07-21 20:48:22.024972: step=200(8/2), loss=0.1170, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:48:22.563220: step=210(18/2), loss=0.1422, acc=0.9844; 0.052 sec/batch)
2017-07-21 20:48:23.585832: step=220(28/2), loss=0.4068, acc=0.9531; 0.092 sec/batch)
2017-07-21 20:48:24.750666: step=230(38/2), loss=0.1796, acc=0.9531; 0.103 sec/batch)
2017-07-21 20:48:25.802613: step=240(48/2), loss=0.1200, acc=0.9844; 0.083 sec/batch)
2017-07-21 20:48:26.923921: step=250(58/2), loss=0.1348, acc=0.9844; 0.118 sec/batch)
2017-07-21 20:48:28.855273: step=260(68/2), loss=0.2541, acc=0.9844; 0.052 sec/batch)
2017-07-21 20:48:29.380553: step=270(78/2), loss=0.2845, acc=0.9688; 0.052 sec/batch)
2017-07-21 20:48:29.919717: step=280(88/2), loss=0.2284, acc=0.9844; 0.052 sec/batch)
2017-07-21 20:48:30.464793: step=290(98/2), loss=0.3452, acc=0.9688; 0.053 sec/batch)
2017-07-21 20:48:31.467347: step=300(108/2), loss=0.3728, acc=0.9062; 0.114 sec/batch)
2017-07-21 20:48:32.522570: step=310(118/2), loss=0.3076, acc=0.9531; 0.104 sec/batch)
2017-07-21 20:48:33.680228: step=320(128/2), loss=0.3704, acc=0.9375; 0.128 sec/batch)
2017-07-21 20:48:35.951715: step=330(138/2), loss=0.2003, acc=0.9375; 0.053 sec/batch)
2017-07-21 20:48:36.501261: step=340(148/2), loss=0.5283, acc=0.9062; 0.053 sec/batch)
2017-07-21 20:48:37.027599: step=350(158/2), loss=0.3423, acc=0.9531; 0.052 sec/batch)
2017-07-21 20:48:37.556672: step=360(168/2), loss=0.2264, acc=0.9531; 0.052 sec/batch)
2017-07-21 20:48:38.094379: step=370(178/2), loss=0.3485, acc=0.9531; 0.052 sec/batch)
2017-07-21 20:48:38.670991: step=380(188/2), loss=0.2834, acc=0.9688; 0.083 sec/batch)
2017-07-21 20:48:41.512820: step=390(6/3), loss=0.1458, acc=0.9844; 0.108 sec/batch)
2017-07-21 20:48:42.697000: step=400(16/3), loss=0.1075, acc=1.0000; 0.145 sec/batch)
2017-07-21 20:48:43.467707: step=410(26/3), loss=0.1355, acc=0.9844; 0.052 sec/batch)
2017-07-21 20:48:44.000738: step=420(36/3), loss=0.1092, acc=1.0000; 0.060 sec/batch)
2017-07-21 20:48:44.551458: step=430(46/3), loss=0.1437, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:48:45.082222: step=440(56/3), loss=0.1060, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:48:47.796014: step=450(66/3), loss=0.1032, acc=1.0000; 0.094 sec/batch)
2017-07-21 20:48:48.912941: step=460(76/3), loss=0.1181, acc=1.0000; 0.112 sec/batch)
2017-07-21 20:48:49.974990: step=470(86/3), loss=0.1067, acc=1.0000; 0.116 sec/batch)
2017-07-21 20:48:51.028536: step=480(96/3), loss=0.2080, acc=0.9844; 0.108 sec/batch)
2017-07-21 20:48:51.829666: step=490(106/3), loss=0.1068, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:48:52.359810: step=500(116/3), loss=0.1123, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:48:52.890054: step=510(126/3), loss=0.1303, acc=0.9844; 0.052 sec/batch)
2017-07-21 20:48:54.889224: step=520(136/3), loss=0.1066, acc=1.0000; 0.101 sec/batch)
2017-07-21 20:48:55.967709: step=530(146/3), loss=0.1187, acc=0.9844; 0.109 sec/batch)
2017-07-21 20:48:57.016208: step=540(156/3), loss=0.1193, acc=0.9844; 0.106 sec/batch)
2017-07-21 20:48:58.087735: step=550(166/3), loss=0.1100, acc=1.0000; 0.080 sec/batch)
2017-07-21 20:48:59.200898: step=560(176/3), loss=0.1160, acc=1.0000; 0.130 sec/batch)
2017-07-21 20:49:00.128572: step=570(186/3), loss=0.1058, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:49:02.963158: step=580(4/4), loss=0.1164, acc=1.0000; 0.124 sec/batch)
2017-07-21 20:49:03.964695: step=590(14/4), loss=0.1062, acc=1.0000; 0.135 sec/batch)
2017-07-21 20:49:04.999296: step=600(24/4), loss=0.1050, acc=1.0000; 0.075 sec/batch)
2017-07-21 20:49:06.142364: step=610(34/4), loss=0.1069, acc=1.0000; 0.086 sec/batch)
2017-07-21 20:49:07.257773: step=620(44/4), loss=0.1032, acc=1.0000; 0.080 sec/batch)
2017-07-21 20:49:08.022102: step=630(54/4), loss=0.1141, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:08.566198: step=640(64/4), loss=0.1070, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:10.236718: step=650(74/4), loss=0.1163, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:49:11.051812: step=660(84/4), loss=0.1039, acc=1.0000; 0.098 sec/batch)
2017-07-21 20:49:12.132951: step=670(94/4), loss=0.1017, acc=1.0000; 0.116 sec/batch)
2017-07-21 20:49:13.155550: step=680(104/4), loss=0.1038, acc=1.0000; 0.087 sec/batch)
2017-07-21 20:49:14.257142: step=690(114/4), loss=0.1039, acc=1.0000; 0.085 sec/batch)
2017-07-21 20:49:15.316258: step=700(124/4), loss=0.1063, acc=1.0000; 0.086 sec/batch)
2017-07-21 20:49:17.248157: step=710(134/4), loss=0.1068, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:17.783055: step=720(144/4), loss=0.1381, acc=0.9844; 0.054 sec/batch)
2017-07-21 20:49:18.684644: step=730(154/4), loss=0.1051, acc=1.0000; 0.071 sec/batch)
2017-07-21 20:49:19.806013: step=740(164/4), loss=0.0977, acc=1.0000; 0.112 sec/batch)
2017-07-21 20:49:20.847332: step=750(174/4), loss=0.1026, acc=1.0000; 0.103 sec/batch)
2017-07-21 20:49:21.997183: step=760(184/4), loss=0.1025, acc=1.0000; 0.097 sec/batch)
2017-07-21 20:49:24.268743: step=770(2/5), loss=0.1006, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:49:24.795589: step=780(12/5), loss=0.1003, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:25.361646: step=790(22/5), loss=0.1996, acc=0.9844; 0.055 sec/batch)
2017-07-21 20:49:26.360923: step=800(32/5), loss=0.2115, acc=0.9844; 0.124 sec/batch)
2017-07-21 20:49:27.430696: step=810(42/5), loss=0.1030, acc=1.0000; 0.108 sec/batch)
2017-07-21 20:49:28.496336: step=820(52/5), loss=0.1108, acc=1.0000; 0.106 sec/batch)
2017-07-21 20:49:29.521190: step=830(62/5), loss=0.1042, acc=1.0000; 0.075 sec/batch)
2017-07-21 20:49:31.573999: step=840(72/5), loss=0.1082, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:32.129845: step=850(82/5), loss=0.0977, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:32.656045: step=860(92/5), loss=0.1104, acc=1.0000; 0.051 sec/batch)
2017-07-21 20:49:33.180982: step=870(102/5), loss=0.1020, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:33.784041: step=880(112/5), loss=0.0972, acc=1.0000; 0.096 sec/batch)
2017-07-21 20:49:34.734060: step=890(122/5), loss=0.2869, acc=0.9844; 0.071 sec/batch)
2017-07-21 20:49:37.553590: step=900(132/5), loss=0.1160, acc=1.0000; 0.139 sec/batch)
2017-07-21 20:49:38.600190: step=910(142/5), loss=0.1001, acc=1.0000; 0.059 sec/batch)
2017-07-21 20:49:39.129239: step=920(152/5), loss=0.1001, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:39.658250: step=930(162/5), loss=0.1041, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:40.203388: step=940(172/5), loss=0.1012, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:40.733433: step=950(182/5), loss=0.3001, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:49:41.309252: step=960(0/6), loss=0.1018, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:49:43.744411: step=970(10/6), loss=0.0999, acc=1.0000; 0.088 sec/batch)
2017-07-21 20:49:44.738145: step=980(20/6), loss=0.1048, acc=1.0000; 0.070 sec/batch)
2017-07-21 20:49:45.813543: step=990(30/6), loss=0.0975, acc=1.0000; 0.134 sec/batch)
2017-07-21 20:49:46.907009: step=1000(40/6), loss=0.1020, acc=1.0000; 0.106 sec/batch)
2017-07-21 20:49:47.512766: step=1010(50/6), loss=0.0950, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:49:48.041957: step=1020(60/6), loss=0.0985, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:49.588327: step=1030(70/6), loss=0.1025, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:49:50.278280: step=1040(80/6), loss=0.1023, acc=1.0000; 0.094 sec/batch)
2017-07-21 20:49:51.337563: step=1050(90/6), loss=0.1002, acc=1.0000; 0.096 sec/batch)
2017-07-21 20:49:52.473633: step=1060(100/6), loss=0.1698, acc=0.9844; 0.111 sec/batch)
2017-07-21 20:49:53.504470: step=1070(110/6), loss=0.1435, acc=0.9844; 0.091 sec/batch)
2017-07-21 20:49:54.628258: step=1080(120/6), loss=0.1022, acc=1.0000; 0.102 sec/batch)
2017-07-21 20:49:56.645849: step=1090(130/6), loss=0.1059, acc=1.0000; 0.055 sec/batch)
2017-07-21 20:49:57.183987: step=1100(140/6), loss=0.0969, acc=1.0000; 0.056 sec/batch)
2017-07-21 20:49:57.948214: step=1110(150/6), loss=0.0983, acc=1.0000; 0.068 sec/batch)
2017-07-21 20:49:59.071405: step=1120(160/6), loss=0.0984, acc=1.0000; 0.145 sec/batch)
2017-07-21 20:50:00.191857: step=1130(170/6), loss=0.1010, acc=1.0000; 0.107 sec/batch)
2017-07-21 20:50:01.226547: step=1140(180/6), loss=0.0988, acc=1.0000; 0.073 sec/batch)
2017-07-21 20:50:02.515456: step=1150(190/6), loss=0.0971, acc=1.0000; 0.124 sec/batch)
2017-07-21 20:50:04.284958: step=1160(8/7), loss=0.1016, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:04.812616: step=1170(18/7), loss=0.1034, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:05.500217: step=1180(28/7), loss=0.1027, acc=1.0000; 0.092 sec/batch)
2017-07-21 20:50:06.585006: step=1190(38/7), loss=0.1000, acc=1.0000; 0.127 sec/batch)
2017-07-21 20:50:07.634890: step=1200(48/7), loss=0.1002, acc=1.0000; 0.126 sec/batch)
2017-07-21 20:50:08.683041: step=1210(58/7), loss=0.1006, acc=1.0000; 0.094 sec/batch)
2017-07-21 20:50:10.897069: step=1220(68/7), loss=0.1103, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:11.418906: step=1230(78/7), loss=0.1025, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:11.964759: step=1240(88/7), loss=0.0987, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:12.503879: step=1250(98/7), loss=0.0977, acc=1.0000; 0.055 sec/batch)
2017-07-21 20:50:13.032293: step=1260(108/7), loss=0.1013, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:13.595612: step=1270(118/7), loss=0.1838, acc=0.9844; 0.055 sec/batch)
2017-07-21 20:50:14.577056: step=1280(128/7), loss=0.1044, acc=1.0000; 0.102 sec/batch)
2017-07-21 20:50:17.606438: step=1290(138/7), loss=0.1027, acc=1.0000; 0.122 sec/batch)
2017-07-21 20:50:18.578242: step=1300(148/7), loss=0.1006, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:19.113453: step=1310(158/7), loss=0.0967, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:19.642097: step=1320(168/7), loss=0.0924, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:20.190768: step=1330(178/7), loss=0.1017, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:20.774315: step=1340(188/7), loss=0.0959, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:50:23.340575: step=1350(6/8), loss=0.1054, acc=1.0000; 0.075 sec/batch)
2017-07-21 20:50:24.440438: step=1360(16/8), loss=0.0970, acc=1.0000; 0.133 sec/batch)
2017-07-21 20:50:25.467580: step=1370(26/8), loss=0.0971, acc=1.0000; 0.088 sec/batch)
2017-07-21 20:50:26.356982: step=1380(36/8), loss=0.0955, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:26.904510: step=1390(46/8), loss=0.0976, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:27.433169: step=1400(56/8), loss=0.0966, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:30.012778: step=1410(66/8), loss=0.0964, acc=1.0000; 0.088 sec/batch)
2017-07-21 20:50:31.153982: step=1420(76/8), loss=0.0953, acc=1.0000; 0.093 sec/batch)
2017-07-21 20:50:32.258483: step=1430(86/8), loss=0.0969, acc=1.0000; 0.140 sec/batch)
2017-07-21 20:50:33.339356: step=1440(96/8), loss=0.0985, acc=1.0000; 0.098 sec/batch)
2017-07-21 20:50:34.312650: step=1450(106/8), loss=0.2291, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:50:34.848701: step=1460(116/8), loss=0.1007, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:35.382014: step=1470(126/8), loss=0.1008, acc=1.0000; 0.055 sec/batch)
2017-07-21 20:50:37.447714: step=1480(136/8), loss=0.0955, acc=1.0000; 0.128 sec/batch)
2017-07-21 20:50:38.489821: step=1490(146/8), loss=0.0960, acc=1.0000; 0.089 sec/batch)
2017-07-21 20:50:39.593501: step=1500(156/8), loss=0.1029, acc=1.0000; 0.107 sec/batch)
2017-07-21 20:50:40.693437: step=1510(166/8), loss=0.1084, acc=1.0000; 0.127 sec/batch)
2017-07-21 20:50:41.746369: step=1520(176/8), loss=0.0979, acc=1.0000; 0.084 sec/batch)
2017-07-21 20:50:42.669523: step=1530(186/8), loss=0.0915, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:50:44.396923: step=1540(4/9), loss=0.0993, acc=1.0000; 0.057 sec/batch)
2017-07-21 20:50:44.938019: step=1550(14/9), loss=0.0934, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:50:45.684956: step=1560(24/9), loss=0.1006, acc=1.0000; 0.117 sec/batch)
2017-07-21 20:50:46.772006: step=1570(34/9), loss=0.0951, acc=1.0000; 0.097 sec/batch)
2017-07-21 20:50:47.823763: step=1580(44/9), loss=0.0932, acc=1.0000; 0.077 sec/batch)
2017-07-21 20:50:48.926718: step=1590(54/9), loss=0.1007, acc=1.0000; 0.101 sec/batch)
2017-07-21 20:50:50.064770: step=1600(64/9), loss=0.0938, acc=1.0000; 0.142 sec/batch)
2017-07-21 20:50:51.826783: step=1610(74/9), loss=0.0973, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:50:52.352013: step=1620(84/9), loss=0.0980, acc=1.0000; 0.051 sec/batch)
2017-07-21 20:50:52.921116: step=1630(94/9), loss=0.0969, acc=1.0000; 0.063 sec/batch)
2017-07-21 20:50:53.782371: step=1640(104/9), loss=0.0977, acc=1.0000; 0.142 sec/batch)
2017-07-21 20:50:54.943850: step=1650(114/9), loss=0.1059, acc=1.0000; 0.107 sec/batch)
2017-07-21 20:50:56.058946: step=1660(124/9), loss=0.3136, acc=0.9844; 0.130 sec/batch)
2017-07-21 20:50:58.421617: step=1670(134/9), loss=0.1076, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:50:58.950267: step=1680(144/9), loss=0.0957, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:50:59.504559: step=1690(154/9), loss=0.0957, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:00.029242: step=1700(164/9), loss=0.1005, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:00.568447: step=1710(174/9), loss=0.0923, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:01.689166: step=1720(184/9), loss=0.0976, acc=1.0000; 0.101 sec/batch)
2017-07-21 20:51:04.488350: step=1730(2/10), loss=0.2901, acc=0.9844; 0.087 sec/batch)
2017-07-21 20:51:05.504582: step=1740(12/10), loss=0.0992, acc=1.0000; 0.059 sec/batch)
2017-07-21 20:51:06.056169: step=1750(22/10), loss=0.0997, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:06.588414: step=1760(32/10), loss=0.0962, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:07.120385: step=1770(42/10), loss=0.0972, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:51:07.661141: step=1780(52/10), loss=0.0978, acc=1.0000; 0.051 sec/batch)
2017-07-21 20:51:08.204789: step=1790(62/10), loss=0.0966, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:51:11.032343: step=1800(72/10), loss=0.0949, acc=1.0000; 0.109 sec/batch)
2017-07-21 20:51:12.173311: step=1810(82/10), loss=0.0912, acc=1.0000; 0.116 sec/batch)
2017-07-21 20:51:13.122167: step=1820(92/10), loss=0.0933, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:13.653379: step=1830(102/10), loss=0.0945, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:51:14.203534: step=1840(112/10), loss=0.1028, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:14.740327: step=1850(122/10), loss=0.1102, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:51:16.946245: step=1860(132/10), loss=0.1347, acc=0.9844; 0.097 sec/batch)
2017-07-21 20:51:18.089344: step=1870(142/10), loss=0.1014, acc=1.0000; 0.144 sec/batch)
2017-07-21 20:51:19.132950: step=1880(152/10), loss=0.0987, acc=1.0000; 0.091 sec/batch)
2017-07-21 20:51:20.216255: step=1890(162/10), loss=0.1005, acc=1.0000; 0.094 sec/batch)
2017-07-21 20:51:21.126809: step=1900(172/10), loss=0.0956, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:51:21.659458: step=1910(182/10), loss=0.0955, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:22.246777: step=1920(0/11), loss=0.0952, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:24.020238: step=1930(10/11), loss=0.1130, acc=1.0000; 0.103 sec/batch)
2017-07-21 20:51:25.134196: step=1940(20/11), loss=0.1084, acc=0.9844; 0.100 sec/batch)
2017-07-21 20:51:26.124254: step=1950(30/11), loss=0.0979, acc=1.0000; 0.076 sec/batch)
2017-07-21 20:51:27.251325: step=1960(40/11), loss=0.0918, acc=1.0000; 0.081 sec/batch)
2017-07-21 20:51:28.363146: step=1970(50/11), loss=0.1001, acc=1.0000; 0.118 sec/batch)
2017-07-21 20:51:29.383689: step=1980(60/11), loss=0.0964, acc=1.0000; 0.087 sec/batch)
2017-07-21 20:51:31.845014: step=1990(70/11), loss=0.0959, acc=1.0000; 0.115 sec/batch)
2017-07-21 20:51:32.950121: step=2000(80/11), loss=0.1290, acc=0.9844; 0.098 sec/batch)
2017-07-21 20:51:34.018781: step=2010(90/11), loss=0.0961, acc=1.0000; 0.129 sec/batch)
2017-07-21 20:51:35.135993: step=2020(100/11), loss=0.1118, acc=0.9844; 0.116 sec/batch)
2017-07-21 20:51:36.221309: step=2030(110/11), loss=0.3893, acc=0.9688; 0.128 sec/batch)
2017-07-21 20:51:37.260755: step=2040(120/11), loss=0.0951, acc=1.0000; 0.063 sec/batch)
2017-07-21 20:51:38.894196: step=2050(130/11), loss=0.1051, acc=0.9844; 0.055 sec/batch)
2017-07-21 20:51:39.435149: step=2060(140/11), loss=0.1006, acc=1.0000; 0.056 sec/batch)
2017-07-21 20:51:40.232537: step=2070(150/11), loss=0.0987, acc=1.0000; 0.090 sec/batch)
2017-07-21 20:51:41.272961: step=2080(160/11), loss=0.0925, acc=1.0000; 0.100 sec/batch)
2017-07-21 20:51:42.325051: step=2090(170/11), loss=0.0958, acc=1.0000; 0.087 sec/batch)
2017-07-21 20:51:43.332755: step=2100(180/11), loss=0.1275, acc=0.9844; 0.113 sec/batch)
2017-07-21 20:51:44.500436: step=2110(190/11), loss=0.2174, acc=0.9844; 0.068 sec/batch)
2017-07-21 20:51:46.294789: step=2120(8/12), loss=0.1196, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:51:46.817185: step=2130(18/12), loss=0.0989, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:51:47.370558: step=2140(28/12), loss=0.0952, acc=1.0000; 0.053 sec/batch)
2017-07-21 20:51:48.464134: step=2150(38/12), loss=0.0927, acc=1.0000; 0.123 sec/batch)
2017-07-21 20:51:49.615396: step=2160(48/12), loss=0.0900, acc=1.0000; 0.123 sec/batch)
2017-07-21 20:51:50.744280: step=2170(58/12), loss=0.0979, acc=1.0000; 0.116 sec/batch)
2017-07-21 20:51:53.189900: step=2180(68/12), loss=0.1240, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:51:53.722868: step=2190(78/12), loss=0.1006, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:51:54.268223: step=2200(88/12), loss=0.1113, acc=0.9844; 0.051 sec/batch)
2017-07-21 20:51:54.806026: step=2210(98/12), loss=0.2024, acc=0.9688; 0.053 sec/batch)
2017-07-21 20:51:55.733136: step=2220(108/12), loss=0.1698, acc=0.9688; 0.109 sec/batch)
2017-07-21 20:51:56.831362: step=2230(118/12), loss=0.1819, acc=0.9688; 0.077 sec/batch)
2017-07-21 20:51:57.916486: step=2240(128/12), loss=0.1535, acc=0.9688; 0.105 sec/batch)
2017-07-21 20:52:00.169545: step=2250(138/12), loss=0.1102, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:52:00.720240: step=2260(148/12), loss=0.0999, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:52:01.256658: step=2270(158/12), loss=0.1071, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:52:01.794055: step=2280(168/12), loss=0.3611, acc=0.9375; 0.054 sec/batch)
2017-07-21 20:52:02.336248: step=2290(178/12), loss=0.2297, acc=0.9531; 0.052 sec/batch)
2017-07-21 20:52:03.054910: step=2300(188/12), loss=0.2583, acc=0.9688; 0.088 sec/batch)
2017-07-21 20:52:05.899256: step=2310(6/13), loss=0.2295, acc=0.9844; 0.130 sec/batch)
2017-07-21 20:52:06.965885: step=2320(16/13), loss=0.2077, acc=0.9688; 0.106 sec/batch)
2017-07-21 20:52:07.808090: step=2330(26/13), loss=0.6746, acc=0.9375; 0.053 sec/batch)
2017-07-21 20:52:08.339051: step=2340(36/13), loss=0.2054, acc=0.9688; 0.053 sec/batch)
2017-07-21 20:52:08.888185: step=2350(46/13), loss=0.3466, acc=0.9531; 0.055 sec/batch)
2017-07-21 20:52:09.416051: step=2360(56/13), loss=0.1025, acc=1.0000; 0.052 sec/batch)
2017-07-21 20:52:11.465107: step=2370(66/13), loss=0.3393, acc=0.9531; 0.086 sec/batch)
2017-07-21 20:52:12.613543: step=2380(76/13), loss=0.1273, acc=0.9844; 0.069 sec/batch)
2017-07-21 20:52:13.709108: step=2390(86/13), loss=0.1587, acc=0.9688; 0.121 sec/batch)
2017-07-21 20:52:14.776217: step=2400(96/13), loss=0.1695, acc=0.9688; 0.125 sec/batch)
2017-07-21 20:52:15.867003: step=2410(106/13), loss=0.0965, acc=1.0000; 0.058 sec/batch)
2017-07-21 20:52:16.398517: step=2420(116/13), loss=0.1066, acc=1.0000; 0.054 sec/batch)
2017-07-21 20:52:16.927357: step=2430(126/13), loss=0.3634, acc=0.9688; 0.052 sec/batch)
2017-07-21 20:52:18.568394: step=2440(136/13), loss=0.4146, acc=0.9531; 0.057 sec/batch)
2017-07-21 20:52:19.424419: step=2450(146/13), loss=0.3564, acc=0.9688; 0.118 sec/batch)
2017-07-21 20:52:20.492183: step=2460(156/13), loss=0.2582, acc=0.9688; 0.108 sec/batch)
2017-07-21 20:52:21.537207: step=2470(166/13), loss=0.2298, acc=0.9688; 0.111 sec/batch)
2017-07-21 20:52:22.590169: step=2480(176/13), loss=0.1106, acc=1.0000; 0.117 sec/batch)
2017-07-21 20:52:23.660783: step=2490(186/13), loss=0.1945, acc=0.9688; 0.109 sec/batch)
2017-07-21 20:52:25.658975: step=2500(4/14), loss=0.2897, acc=0.9844; 0.053 sec/batch)
2017-07-21 20:52:26.187432: step=2510(14/14), loss=0.1022, acc=1.0000; 0.059 sec/batch)
2017-07-21 20:52:26.719493: step=2520(24/14), loss=0.3150, acc=0.9531; 0.053 sec/batch)
2017-07-21 20:52:27.713502: step=2530(34/14), loss=0.0979, acc=1.0000; 0.103 sec/batch)
2017-07-21 20:52:28.728759: step=2540(44/14), loss=0.1437, acc=0.9688; 0.118 sec/batch)
2017-07-21 20:52:29.759003: step=2550(54/14), loss=0.3223, acc=0.9688; 0.065 sec/batch)
